X,Y,landuse
9.4101334484853,48.8527044249988,residential
9.48907149506747,49.3260841010857,residential
9.50610498618779,49.3293733109226,residential
9.35529681794763,48.6573719176026,residential
9.34585545371287,48.6430879426225,residential
9.35234276323162,48.6398931852658,residential
9.44849511709451,48.9765527823403,residential
9.47688872967782,48.9296642540621,residential
9.46366457860562,48.943536282993,residential
8.97872588018888,48.6504394194537,residential
9.00492453949124,48.6440149326766,residential
9.017547845788,48.6417154576885,residential
9.50214844617532,48.9124233949129,residential
9.4849276991284,48.9181120146183,residential
8.98487583593714,48.7228438215738,residential
9.00100121461896,48.7299510231625,residential
8.90032845457416,48.6422194026886,residential
8.94076805164153,48.6583954115735,residential
8.9580232830324,48.6618336737255,residential
9.04592921895722,48.6679933388124,residential
9.06963575822837,48.6614931050217,residential
8.92366257799923,48.6254394133405,residential
8.85842699711556,48.6065220452932,residential
8.88608416744593,48.6217719233554,residential
8.89393071330346,48.6212744979383,residential
8.89689972907231,48.6205056547014,residential
8.82484972827081,48.6511759781791,residential
8.8427736342877,48.6111417846161,residential
8.83286477689278,48.6228127613592,residential
8.91268346731771,48.5820896716042,residential
8.92255981266632,48.5766516298581,residential
8.9197218565155,48.704495542127,residential
9.01504382008533,48.6997626768722,residential
9.00335572962312,48.6947665513166,residential
9.08132260562155,48.7503037414928,residential
9.00794779106522,48.7142076996677,residential
9.04272040476769,48.6204385264842,residential
8.9725708946855,48.6509231699464,residential
9.11537200393492,48.7242603291554,residential
9.1207116183341,48.8312729522577,residential
9.01821957938893,48.6729793216142,residential
9.50071330603007,48.9475529164802,residential
8.96543667228343,48.6147820578129,residential
9.44118489150381,48.8111318723715,residential
9.38758170213268,48.8541880297141,residential
9.38320625342728,48.8640279116435,residential
9.38890417867624,48.8706963468745,residential
9.42111342934284,48.8745324113712,residential
8.87359219175945,48.5515772785363,residential
8.81046942731469,48.5699285510719,residential
8.8789192540043,48.5759662729933,residential
9.7172099558425,49.577817158615,residential
9.13777126563096,48.6391028002357,residential
8.85532309918944,48.7745450827443,residential
9.12888187006983,48.8292913851967,residential
9.2189303561931,49.1269997588179,residential
9.26889421493098,48.8672579650357,residential
9.39972269721716,49.707092338816,residential
9.43927609494284,49.7171331014894,residential
9.27905450535687,48.8708109768826,residential
8.83442354142455,48.522218710433,residential
9.12503073804069,48.7787320929436,residential
9.69795889311443,48.7132262489003,residential
8.87225897215291,48.7510511554302,residential
8.88207707791986,48.7547295935852,residential
9.50529508408498,48.9857462515843,residential
8.77596658928466,48.532301859714,residential
9.14142716702272,48.8355075192895,residential
9.14200549283024,48.8379132112298,residential
9.0936467090538,48.853903808787,residential
8.89665646037014,48.6791991832415,residential
9.11750373946495,48.8540719183896,residential
9.12862530626251,48.8496967573047,residential
9.17064352731327,48.6684189627229,residential
9.53480765148254,48.9780636347938,residential
9.11949602993077,48.7482840492464,residential
9.09198787088698,48.736450650087,residential
9.08925678629202,48.7378800109228,residential
9.03257633475984,48.791682687317,residential
9.02310963887092,48.7854296859425,residential
9.24370674494591,48.6315314571149,residential
9.20674661841828,48.6235785632459,residential
9.15035301856742,48.6487515991555,residential
9.15517933381076,48.712002319792,residential
9.30078708593446,48.7269579658151,residential
9.19388186524124,48.6542194558016,residential
9.23753087603924,48.6240934807516,residential
9.02440721114149,48.7910770394242,residential
9.2101907743015,49.1400428859447,residential
9.20737559734547,49.1193482758151,residential
9.55491927814589,48.9839450371968,residential
9.58540900462082,48.9825941625389,residential
8.94755605632295,48.8089457384826,residential
9.11849403129244,48.8238919962105,residential
9.12735842371498,48.8250775905927,residential
9.11722494280202,48.8143439795355,residential
9.29682358825881,48.7346238908091,residential
9.47196233324222,48.6502496991781,residential
9.68159412019584,48.9512359738664,residential
9.53216088712974,48.5401755296856,residential
9.20711672385436,48.7211079319198,residential
9.19431970366129,49.1194384427716,residential
9.17563367280164,49.1638665021661,residential
9.29097936383352,48.6526927888199,residential
9.30318565174827,48.6415348091067,residential
9.30399635246608,48.6041868106851,residential
9.6269760514648,48.9505932679152,residential
9.27682073231198,48.6816274790427,residential
9.64174786050421,49.6708600571816,residential
9.61730939403195,49.704266690021,residential
8.85032794508963,48.7669451981911,residential
9.19560731417294,48.5961330615552,residential
9.15368731831625,48.6308034807434,residential
9.57501518977803,48.9122103913171,residential
9.28480822607492,49.1461643148077,residential
9.1826436881917,48.9382242275312,residential
8.95521457710357,48.6915415959667,residential
9.19622210701358,48.9325067507928,residential
9.10725115577889,48.8043473158933,residential
9.82689692643725,49.536216511944,residential
9.80895657129377,49.5208157171289,residential
9.81393179224121,49.5217365959826,residential
9.7899811719017,49.5072850216713,residential
9.38570033361094,48.6283243132823,residential
9.7993708058903,49.5653456325136,residential
9.7717564093722,49.5471794035833,residential
9.5305166465291,48.7325714976112,residential
9.14894957610187,48.8386220254026,residential
9.09070690982926,48.8051536357817,residential
9.48352910171615,49.6482828946244,residential
9.39515209925655,49.6700227627685,residential
9.43935329026198,49.6746755260929,residential
9.6524427428361,48.9903425540109,residential
9.79780509604061,48.6387953872287,residential
9.10257027290962,48.961868730517,residential
8.99703623167971,48.7998682370703,residential
9.53345881144101,48.9966236085627,residential
9.64278069254073,48.9643062884386,residential
9.20655264803194,48.7074265955627,residential
9.20289554608194,48.7060079380001,residential
9.14246787939786,48.7317784128771,residential
9.1519458385147,48.7327410147308,residential
9.1575590067665,48.7275916733094,residential
9.14755356770676,48.7247059961562,residential
9.15976536901411,48.7201128668291,residential
9.16720106505237,48.7183967368837,residential
9.58401446981519,48.9547358787534,residential
9.4055017790208,48.7909320283241,residential
9.16402374685557,48.8013729069549,residential
9.55460131011914,48.9907574879366,residential
9.21461318653323,48.7361919188909,residential
9.20070707012698,48.7316254218022,residential
9.17905748103917,48.7349159674612,residential
9.17324635188767,48.7475433468117,residential
9.15365030266566,49.1208340548435,residential
9.22873542765911,48.7368321139633,residential
9.21966075144847,48.8434004125412,residential
9.20740037182178,48.839573252043,residential
9.48602890080549,49.0093789156266,residential
9.48725298563067,49.0077450829591,residential
9.48239400765728,49.0074380841877,residential
8.84338732255157,48.6457833476388,residential
9.42635421769595,49.697415174574,residential
9.36001051710255,49.7154223282847,residential
9.32706100611206,49.751548216391,residential
9.85694829139901,48.6148231064649,residential
9.91064193813691,48.6348801134606,residential
10.0203924081728,48.6216970693625,residential
9.97919865468283,48.6022616690559,residential
9.82493186527558,49.5904185558196,residential
9.84588992595249,49.5626959623426,residential
9.83186267202989,49.5726821637432,residential
9.34038144490243,48.9426925724763,residential
9.97535214477134,48.6164679744476,residential
9.47260120082499,48.5489520287516,residential
9.27413743042484,48.7836923066293,residential
10.150394320269,48.6725200586183,residential
9.19658747208074,48.8415945090797,residential
9.18954321051872,48.8406081429188,residential
9.18690195459067,48.8348864019516,residential
9.19080940903526,48.8389481837328,residential
9.63615673183373,49.6613034096965,residential
9.49382727747028,48.5255696972909,residential
9.46666753358034,48.5642275477384,residential
9.45719098719706,48.5744706697292,residential
9.44866893414044,48.5505039760954,residential
9.46502984877432,48.6137466488379,residential
9.45104360169754,48.6157056787033,residential
9.85537088086186,49.6551524718667,residential
9.08576871734075,48.8158711504857,residential
9.08742378826947,48.8007590250627,residential
9.11897437643204,48.6937123800333,residential
9.1388779105625,48.696398178842,residential
9.19558115100952,49.1697422781633,residential
8.90475627547412,48.5582803750775,residential
8.84073937771456,48.6908729091545,residential
9.51663047357066,48.5336726799033,residential
10.1678158241823,49.3867383735455,residential
9.21915588688758,48.7610850484495,residential
9.2393066411415,48.6728049582771,residential
9.22887921945253,48.7573343335633,residential
9.73295282874635,49.6651493411432,residential
8.9131802403345,48.713611452411,residential
8.88950649668899,48.71584443021,residential
8.99554979954934,48.6305062118538,residential
8.83823008048403,48.5816203284538,residential
9.64076752136084,48.5950048995589,residential
8.81716085559716,48.7960536600625,residential
9.20479508699297,48.9101733347158,residential
10.1610781473804,49.4034474650894,residential
10.1559155468708,49.4044424384171,residential
10.1590739831653,49.3991993889798,residential
10.1554463940396,49.3995838971328,residential
10.1469701628169,49.4127460163204,residential
9.78592992206222,48.65744944702,residential
9.7508127112011,48.6512025604021,residential
9.17398235255764,48.7975738510624,residential
9.17857674723486,48.7956608773039,residential
8.93872133072784,48.8947143736426,residential
9.1726364244883,48.7600017928031,residential
9.18709215850197,48.7661123774577,residential
9.19144801929016,48.7692461253305,residential
9.19893422571671,48.769286581167,residential
9.20619767510393,48.7704781179204,residential
9.20649093162517,48.7712869450673,residential
9.17356144809933,48.7884200803175,residential
9.17640652331706,48.7959630122699,residential
9.17474545652369,48.7916459875745,residential
9.17055512290962,48.792968766778,residential
9.18267142336133,48.7611112960083,residential
9.18276483285297,48.7634893148877,residential
9.18033457508114,48.7619224754063,residential
9.17097310079339,48.7804839420508,residential
10.1236151780147,48.8324982924355,residential
8.95464950433456,48.9298348566084,residential
10.0545018754683,48.8901977195278,residential
9.94747613680799,48.9099423420482,residential
9.89565838927391,48.916887114548,residential
9.74109502988046,49.0169914733708,residential
9.73744329708132,49.0252594097679,residential
9.73336064029107,49.0904522030743,residential
9.2992779318675,49.2608651836982,residential
9.28474725421608,49.2644956844521,residential
9.273241321992,48.7270671133919,residential
9.27045993321603,48.7187469736955,residential
9.29798889066657,48.7135944539402,residential
9.08372293758314,48.8058306357479,residential
9.76140236988013,48.7615116753972,residential
9.75692300435363,48.7634721012941,residential
9.72155284440341,48.7585119605565,residential
9.70601068517463,48.7738993070958,residential
9.71953164465755,48.7411273452955,residential
8.97879534694875,48.8135370776609,residential
9.20883226996789,48.7956776859002,residential
9.21595826590437,48.7815513328665,residential
9.21899840623776,48.7790317688215,residential
9.17788350691761,48.7672808143579,residential
9.17077157387165,48.7705391393341,residential
9.17128592480291,48.7776206180295,residential
9.15741788473781,48.7732911578589,residential
9.15765079006158,48.7804662322748,residential
9.21934117806014,48.8220338636482,residential
9.20932059810943,48.8167717725197,residential
9.1996306050536,48.8168723837258,residential
9.21131142881071,48.8084962956864,residential
9.20490608096802,48.8105884050216,residential
9.39790654141857,48.7623723114331,residential
10.1720711740721,48.67167426079,residential
10.1588288133627,48.6851964516037,residential
10.1620934978859,48.6879077805543,residential
10.1837778506167,48.6674262231487,residential
10.1856209023,48.6662456025728,residential
9.37526763955707,48.5552626441167,residential
8.98063881767645,48.8522408124506,residential
9.37736671946576,48.7587561660481,residential
10.1642527194697,48.6639668482076,residential
10.1580301,48.6770522666667,residential
10.166300605784,48.6552238976664,residential
9.5663544554734,48.9797362724065,residential
10.1703376427417,48.7038919596816,residential
10.1570618774882,48.7068749694424,residential
10.180307,48.69606865,residential
8.95639330871403,48.793871588238,residential
9.73769516776852,49.3258557057838,residential
9.11902223346854,48.7051443126664,residential
9.22365993606964,48.9132585170383,residential
10.1374826233952,49.390991768069,residential
9.85492369737992,49.1496309555939,residential
9.84484627061085,49.1665185561085,residential
9.87532761548528,49.1679448813014,residential
9.17907297578016,48.7880252213411,residential
9.40560696915954,48.786176976711,residential
9.51649201942012,48.6175055419036,residential
9.49681970788827,49.2325145963017,residential
9.40331282092399,48.9431875615807,residential
9.16374614644087,48.8146542317478,residential
8.93781326523464,48.8085297703361,residential
9.28384536354974,48.9814742195267,residential
9.29035066184257,48.9799041931851,residential
9.21765618254646,48.680040166001,residential
9.66390254399957,48.9777845796929,residential
9.873709829206,49.4686758242452,residential
9.87284103502861,49.4724690880639,residential
9.48105816700188,49.2802104813801,residential
9.16997691961268,49.1581735929173,residential
9.16756169991009,49.1625013742132,residential
9.35207692936497,49.3211113538182,residential
9.28208994973662,48.9663913240153,residential
9.2769996594547,48.9629738984414,residential
8.9130263143571,48.9076120875899,residential
8.96717822080412,49.2024544024666,residential
8.92792064518303,48.847319349179,residential
9.72620495278693,49.5457835538315,residential
8.86781981574882,48.5284003445684,residential
9.16401399856377,49.2830710319451,residential
