poi_id,lon,lat,x,y,edge_id
9431809851,13.4593433,52.5500165,1301.6285299350857,8930.498961823992,
9574750329,13.4568975,52.5420685,1116.8997881914256,8050.044344750233,
9692661749,13.4571603,52.531997,1110.7725747297518,6929.485239924863,-1134051835#0
9692661750,13.4573337,52.5318128,1122.0959325256408,6908.746647772379,1202226349
9888789494,13.4694019,52.5326157,1942.5485198186943,6980.619084842503,456810312#2
9937337158,13.4615806,52.5302488,1406.4454735594918,6728.645878258161,1201860311#3
10035606445,13.4579777,52.5500048,1209.0135383650777,8931.17548479978,
11380847469,13.4602191,52.5505059,1362.169061253895,8983.663899896666,
11554854404,13.4631164,52.531457,1513.4805484206881,6860.805525382981,1125489341#0
11598530649,13.4694831,52.5324512,1947.6680337043945,6962.206158712506,456810312#3
11681018020,13.4745728,52.5357319,2300.5987554316525,7319.785843942314,4687244#3
12400201480,13.4610469,52.5302349,1370.2115664453595,6727.8716673078015,1095296641#8
12860639460,13.4577535,52.5496117,1192.8783362156246,8887.778685156256,
12887376565,13.4561682,52.5289456,1036.2213215906522,6591.540085522458,1229835539
12887376566,13.4561164,52.5289474,1032.7119013695628,6591.815446412191,1229835539
13205263635,13.4696036,52.5284673,1946.445442102151,6518.933056917973,1135049478#19
23028123,13.46947575,52.5441849,1974.8477914591786,8267.27114858292,
25759960,13.462806933333333,52.5473997,1530.2612045881106,8634.442421336658,
25768156,13.454130323076923,52.55113737692307,950.861646876554,9062.725486955605,
25814888,13.45418511111111,52.54448662222222,938.7290715340059,8322.9309260007,
25815138,13.4644887,52.5479117875,1645.5032635566313,8688.970335305668,
25823723,13.484239161538461,52.536607592307696,2958.234724069247,7403.369518940337,367221664#1
25823723,13.484239161538461,52.536607592307696,2958.234724069247,7403.369518940337,367221664#1
25823840,13.483548492307692,52.536189846153846,2910.4168603755534,7357.890631719492,367221664#1
25823867,13.483361307692308,52.537057230769236,2899.749217460165,7454.6304481532425,
25823867,13.483361307692308,52.537057230769236,2899.749217460165,7454.6304481532425,
26298848,13.4539997,52.55103192,941.7543619466596,9051.186022737063,
26629251,13.4766432625,52.5271423,2420.8562774213497,6361.460982307792,197742437#0
26629252,13.477494329999999,52.52719781,2478.7187192480196,6366.416796643287,1375537395
26629255,13.472820473333334,52.527839693333334,2163.1784788819496,6444.506947069429,-921710428
28937568,13.4686328,52.533032649999996,1891.36712220544,7028.099965253845,978758986#3
29431382,13.459609566666666,52.52866756666666,1268.996506218682,6555.628846447915,129490504#0
35073117,13.455932025,52.54774713125,1064.9440559051,8683.037424215116,
38159803,13.480939688888888,52.531777794444444,2723.155945363862,6870.890794608742,1221701891
38211158,13.481941144444445,52.52897118888889,2784.5168343715486,6557.30308844056,-1123798425#0
38212302,13.48132201,52.53028147,2745.5860343480017,6703.919681658037,1328793149#3
38212303,13.48137294,52.53110832,2750.9756960145314,6795.81154563278,993318686#1
38244926,13.4828907,52.532459575000004,2857.083017040335,6943.93682840094,1273199656
38244926,13.4828907,52.532459575000004,2857.083017040335,6943.93682840094,1273199656
38320233,13.467509873684211,52.528039621052635,1803.411835923791,6474.379038113169,-439032745#1
38320233,13.467509873684211,52.528039621052635,1803.411835923791,6474.379038113169,-439032745#1
38320240,13.468545058333333,52.527448316666664,1872.236670895887,6407.12217945233,169107328#4
38320240,13.468545058333333,52.527448316666664,1872.236670895887,6407.12217945233,169107328#4
38352880,13.46919295,52.528670375,1919.068896186829,6542.1103103179485,328735280#2
38555695,13.48069107,52.53173471,2706.191762671573,6866.453786394559,53339839
39529441,13.481671111111112,52.53127823333333,2771.5979070546455,6814.284264609218,-1273199665#1
39529522,13.481546033333332,52.53018458333333,2760.554876951908,6692.823956067674,1328793148
39529597,13.482225213793104,52.52928453793104,2804.5188035473693,6591.749384466559,1221700404
41764116,13.469927183333333,52.52670774166666,1964.2463096112479,6322.765086282045,23814658#1
42033357,13.45761731,52.53215628,1142.1489781671553,6946.53820098564,957550802
43887852,13.475626158333334,52.552758358333335,2412.0443909110036,9212.00906572584,
43887854,13.4752058,52.5519304875,2381.6000722622266,9120.532903645188,
43887854,13.4752058,52.5519304875,2381.6000722622266,9120.532903645188,
