poi_id,lon,lat,x,y,edge_id
8113941,13.4633952875,52.52584485,1519.1078017411055,6236.205379639752,8113941#3
8113948,13.465304979999999,52.52658938,1650.416258145473,6316.257593904622,694303421
8113949,13.4637735,52.52699363333334,1547.4840730077121,6363.429749451578,-8113949#0
8113950,13.4621483375,52.527279237500004,1437.9177356415894,6397.543043722399,-8113950#1
8113958,13.476713857142856,52.52667615714285,2424.5508680146886,6309.51426865533,-8113958#3
8115415,13.458268971428572,52.534759314285715,1192.5341134258779,7235.109811064787,8115415#1
8115416,13.46151555,52.532747175,1407.956581015722,7006.615510828793,8115416#1
8115417,13.4598063875,52.531700625,1289.5463812067173,6892.68819237873,8115417#1
8115418,13.460617899999999,52.5306904,1342.1930031809025,6779.15408374276,8115418
8150996,13.45659115,52.53689525,1083.8196369261132,7475.106311419047,
8170842,13.479879525,52.5373734125,2664.3561495982576,7494.765298444778,
11092480,13.478275596153846,52.53611712692308,2552.6325160824927,7357.330142427236,88715319#1
11093314,13.483810025,52.53406135,2923.1807140062447,7120.780458404683,1095291329#2
11093367,13.483888550000001,52.535215883333336,2931.2042357064784,7249.079095325433,367221664#1
11093467,13.481182033333333,52.53611114444445,2749.736677965964,7352.512309032492,
11093541,13.4792189875,52.534456524999996,2612.7224342766567,7171.284596624784,1136169592
12520036,13.468431166666667,52.53529336666667,1883.0272394036292,7279.833105567843,1081406149#0
19609586,13.479788475,52.53706835,2657.4664598451927,7460.965444186702,
22046866,13.483107766666668,52.54689656666667,2905.558191643853,8549.352302443236,
22047012,13.485933600000001,52.54955646666667,3103.370557508315,8841.170602510683,
22047165,13.485487457142856,52.550869414285714,3076.186977060337,8987.835626010783,
22048109,13.486595128571429,52.545554580952384,3138.887091857032,8395.127341266721,
22048279,13.484770883333333,52.55012421666667,3025.8637812496745,8905.972377797589,
22091601,13.484522379999998,52.53170342,2965.98884356115,6857.509948363528,-22091601#2
22093491,13.4818725,52.527805075,2777.1324665470747,6427.70263987314,-22093491#3
22094664,13.48092065,52.531252699999996,2720.635324790317,6812.515507667325,-22094664#1
22096317,13.466237625,52.5463005,1760.2761959451018,8507.236285668798,
22696511,13.487768064705882,52.54634316470589,3220.258195450646,8481.168679855764,
23008694,13.459648383333333,52.54773958333333,1316.9068489273777,8676.81228237506,
23197045,13.478433966666666,52.547539433333334,2590.1606697476236,8627.526116308756,
23197084,13.476583675,52.5453183125,2459.4886463879957,8383.133515221998,
23785317,13.456965933333334,52.54193565,1121.2244269092917,8035.169183730148,
24164004,13.454682516666667,52.541992283333336,966.5161040114472,8044.781554158777,
24217907,13.4556794,52.541977377777776,1034.0812554157455,8041.67654095497,
25279148,13.485326775,52.545231924999996,3052.130882212892,8361.04506394267,
25613881,13.482821000000001,52.52615691999999,2837.6197987738415,6243.037438295782,25613881#0
25759875,13.461507042857145,52.547261528571426,1441.7961569293402,8620.953042867593,
25760139,13.469990588888889,52.535680666666664,1989.704278398247,7320.6662691906095,1081406149#0
25764072,13.480252966666667,52.52591856666667,2662.8549423960503,6220.192082859576,-25764072
25764087,13.481683069230769,52.52640645384615,2761.01025819825,6272.414488528855,25764087#5
25814990,13.461027166666668,52.5453681,1404.7671762907412,8411.054512567818,
25849600,13.456165142857143,52.54548948571429,1075.3777459448902,8431.59774049092,
26139415,13.488757094117647,52.53805785882353,3268.0211709535215,7558.246482921764,
26139421,13.485866225,52.537417175,3070.472232088563,7491.097251684405,
26406925,13.47754507142857,52.54826941428571,2531.6034331136616,8709.988097142428,
27267425,13.466424825,52.550512499999996,1782.9261067829793,8975.437308642082,
27267426,13.460803949999999,52.548355975,1396.7203400640283,8743.697124769911,
28402697,13.471092474999999,52.532983325000004,2058.080601135385,7019.07683880534,28402697#0
28459801,13.4744685,52.526590729999995,2272.034544483293,6303.229811600409,753504467
29212660,13.456040116666665,52.53087515000001,1032.1241649209405,6806.335164128803,-29212660#1
29213737,13.456021016666668,52.53015061666667,1029.1047012372292,6725.778518226929,1094724392#2
29214537,13.45559008888889,52.52971073333333,998.8278414446395,6677.479025400244,1205694284
29431426,13.461798057692308,52.53025350961538,1421.2068222459056,6728.855305436999,317858524#1
30134942,13.46746961111111,52.52542658888889,1794.5097613264807,6183.809000123292,30134942#4
31523282,13.457810230000002,52.53093711,1152.3366690545809,6810.659465220757,1183356496#2
32034956,13.464583053846154,52.55012508461539,1657.1390660409816,8935.00346704945,
32034992,13.462287929999999,52.55021968,1501.7550241680583,8948.83841286879,
35573389,13.454567105263157,52.550309563157896,978.5024854575167,8970.019382680766,
36932260,13.485070933333333,52.5467127,3038.2406814192072,8526.105620680377,
36932429,13.48366977,52.545018979999995,2939.276277603174,8339.720411676913,
36932463,13.481208741666668,52.546110408333334,2774.9550591545412,8464.621910004877,
37953230,13.48500925,52.52866146666667,2991.910355251981,6518.482008875348,-37953230#2
