X,Y,landuse
8.98487583593714,48.7228438215738,residential
9.00100121461896,48.7299510231625,residential
8.9197218565155,48.704495542127,residential
9.01504382008533,48.6997626768722,residential
9.00794779106522,48.7142076996677,residential
8.85532309918944,48.7745450827443,residential
8.87225897215291,48.7510511554302,residential
8.88207707791986,48.7547295935852,residential
9.03257633475984,48.791682687317,residential
9.02310963887092,48.7854296859425,residential
9.02440721114149,48.7910770394242,residential
8.94755605632295,48.8089457384826,residential
8.85032794508963,48.7669451981911,residential
8.99703623167971,48.7998682370703,residential
8.9131802403345,48.713611452411,residential
8.88950649668899,48.71584443021,residential
8.81716085559716,48.7960536600625,residential
8.97879534694875,48.8135370776609,residential
8.98063881767645,48.8522408124506,residential
8.95639330871403,48.793871588238,residential
8.93781326523464,48.8085297703361,residential
8.92792064518303,48.847319349179,residential
8.88752954414988,48.7005569773054,residential
8.90262227858897,48.8140229110507,residential
8.96323921956058,48.7895675549427,residential
8.9606408007206,48.7914124983,residential
8.86100383873025,48.7580842803964,residential
8.86246082074022,48.7578107333404,residential
9.02820859983875,48.8462069378752,residential
8.81639533109838,48.7746519046932,residential
8.83552832709362,48.7896699139838,residential
8.90025974456334,48.7140050252012,residential
9.04966986354167,48.8496031330448,residential
8.93772049079752,48.7699258657769,residential
9.00568233047597,48.7138542844072,residential
8.97098222644497,48.722685135797,residential
9.04097497453736,48.8374854102987,residential
8.83695226930288,48.7845338944092,residential
8.85691859716166,48.7288405171331,residential
8.92776847668009,48.7595972496224,residential
8.98224007821466,48.7195069124585,residential
8.93418699056292,48.8085036325675,residential
8.94597445483645,48.7814340703865,residential
8.95388447422912,48.7447317659529,residential
8.91090124938665,48.8344349283833,residential
8.98738665534816,48.7644384286144,residential
8.90727761607362,48.7758161410689,residential
8.86333668451727,48.7520617649541,residential
8.98056813076966,48.7669198385829,residential
8.96539613220992,48.7425016219936,residential
9.01760819064327,48.817336523036,residential
8.85645488900394,48.7630993131701,residential
9.04513289619267,48.7924620507037,residential
9.01072593925123,48.8128104740258,residential
8.90485771223543,48.7708228736375,residential
9.03880705219743,48.767945916741,residential
9.04118906151425,48.7674085516343,residential
9.04192709515948,48.768978187527,residential
9.03408193015412,48.7691693789371,residential
9.03743353750094,48.7014169234498,residential
9.01169068396489,48.8069603143019,residential
9.01632164074458,48.8063098633677,residential
8.90620113685575,48.71787416989,residential
8.95490393894054,48.7741195373707,residential
8.91645649002449,48.776734928339,residential
8.95048079654761,48.7752473191426,residential
8.9307424720316,48.7625311329343,residential
8.93154955870948,48.7620170999573,residential
9.03124985817831,48.8383948598495,residential
8.90211290074591,48.782508763375,residential
8.89838992941847,48.781544187088,residential
8.89945815346025,48.7840113068986,residential
8.88882494146221,48.7250799619207,residential
8.89518341602334,48.7253963766391,residential
8.87710549330898,48.7396027396628,residential
8.98915806860553,48.7909152403196,residential
8.98939660868741,48.7901229371943,residential
8.99275285552115,48.7893253092306,residential
8.9995030538683,48.7879809540599,residential
8.99634076457525,48.7913136099607,residential
9.0070061377077,48.795622850208,residential
9.00652366458079,48.7910936082143,residential
9.03044334157652,48.7911292809527,residential
9.02221415258815,48.7995558628034,residential
9.00909630671256,48.7993447038818,residential
9.01463128876462,48.8012092790098,residential
9.01281259191789,48.7901666200242,residential
8.90806587181218,48.8130334433129,residential
8.90631699533653,48.8120724233412,residential
9.04494291624029,48.8199854084417,residential
