time,vehicle_id,soc_percent,is_charging,station_id
26700.0,person2,41.56935000000001,False,
26700.0,person49,44.3476375,False,
26780.0,person28,90.4417,False,
26800.0,person50,51.1097625,False,
26800.0,person9,57.761275,False,
26800.0,person6,55.470925,False,
26800.0,person41,44.062325,False,
26800.0,person29,60.467275,False,
26800.0,person34,73.519075,False,
26800.0,person35,43.4509375,False,
26800.0,person8,49.5049875,False,
26800.0,person28,80.9303875,False,
26800.0,person2,41.56935000000001,False,
26800.0,person49,44.3476375,False,
26800.0,person33,45.2873125,False,
26850.0,person33,37.970175,True,CS_437325054#0_0
26860.0,person33,37.96835,False,CS_437325054#0_0
26900.0,person50,51.1097625,False,
26900.0,person42,36.8286,False,
26900.0,person9,57.761275,False,
26900.0,person6,55.470925,False,
26900.0,person41,44.062325,False,
26900.0,person29,60.467275,False,
26900.0,person34,73.519075,False,
26900.0,person35,41.1071125,False,
26900.0,person8,49.5049875,False,
26900.0,person28,73.622425,False,
26900.0,person2,41.56935000000001,False,
26900.0,person49,44.3476375,False,
26900.0,person33,37.9610375,False,CS_437325054#0_0
27000.0,person50,51.1097625,False,
27000.0,person42,35.6118125,False,
27000.0,person9,57.761275,False,
27000.0,person6,55.470925,False,
27000.0,person41,44.062325,False,
27000.0,person29,60.467275,False,
27000.0,person34,73.519075,False,
27000.0,person35,41.1071125,False,
27000.0,person8,49.5049875,False,
27000.0,person28,73.7964875,False,
27000.0,person2,41.56935000000001,False,
27000.0,person49,44.3476375,False,
27000.0,person33,37.9427625,False,CS_437325054#0_0
27050.0,person33,38.246125,True,CS_437325054#0_0
27100.0,person50,51.1097625,False,
27100.0,person42,35.6118125,False,
27100.0,person9,57.761275,False,
27100.0,person6,55.470925,False,
27100.0,person41,44.062325,False,
27100.0,person29,60.467275,False,
27100.0,person34,73.519075,False,
27100.0,person35,41.1071125,False,
27100.0,person8,49.5049875,False,
27100.0,person28,73.7964875,False,
27100.0,person2,41.56935000000001,False,
27100.0,person49,44.3476375,False,
27100.0,person33,40.84115,True,CS_437325054#0_0
27200.0,person50,51.1097625,False,
27200.0,person42,35.6118125,False,
27200.0,person9,57.761275,False,
27200.0,person6,55.470925,False,
27200.0,person41,44.062325,False,
27200.0,person29,60.467275,False,
27200.0,person34,73.519075,False,
27200.0,person35,41.1071125,False,
27200.0,person8,49.5049875,False,
27200.0,person28,73.7964875,False,
27200.0,person2,41.56935000000001,False,
27200.0,person49,44.3476375,False,
27200.0,person33,46.0312125,True,CS_437325054#0_0
27300.0,person50,51.1097625,False,
27300.0,person42,35.6118125,False,
