poi_id,x,y,edge_id
23816413,1208.380984,675.493602,1216417108#1
23816413,1209.229575,672.136494,1157347103#0
23816413,1217.31087,674.182801,1157347103#0
23816413,1216.736588,676.443317,1157347103#0
23816413,1225.425326,678.64308,1157347103#0
23816413,1225.787461,677.221841,1157347103#0
23816413,1232.353378,678.878925,310548395
23816413,1229.41953,690.427687,310548395
23816413,1243.970221,694.678518,310548395
23816413,1248.246352,676.935304,310548395
23816413,1247.583643,676.738571,310548395
23816413,1228.990164,671.064013,1157347103#0
23816413,1210.116532,665.306717,1157347103#0
23838768,1316.52634,500.26222,101699679#0
23838768,1324.862622,486.846807,46140381
23838768,1317.745656,488.818274,101699679#0
23838768,1313.282455,481.595185,153522302#0
23838768,1308.886107,484.129537,153522302#0
23838768,1314.658448,493.46012,101699679#0
23838768,1316.52634,500.26222,101699679#0
23838772,1247.36154,505.378124,1158979785#0
23838772,1261.8741,504.21072,1158979785#0
23838772,1261.088196,500.600537,1158979785#0
23838772,1259.232425,494.655013,1158979785#0
23838772,1246.430517,495.528565,1158979785#0
23838772,1247.36154,505.378124,1158979785#0
23838777,1295.959421,487.030949,101699679#0
23838777,1299.173688,492.412257,101699679#0
23838777,1300.865945,499.863645,101699679#0
23838777,1304.572469,499.892794,101699679#0
23838777,1304.827536,500.376758,101699679#0
23838777,1305.346439,500.821493,101699679#0
23838777,1305.907655,501.03161,101699679#0
23838777,1306.329987,501.100146,101699679#0
23838777,1316.52634,500.26222,101699679#0
23838777,1314.658448,493.46012,101699679#0
23838777,1308.886107,484.129537,153522302#0
23838777,1304.770865,486.791195,236523982#0
23838777,1295.959421,487.030949,101699679#0
23838780,1279.058924,462.835694,1158979784
23838780,1273.270385,457.066346,1158979784
23838780,1263.364454,464.274047,574144564
23838780,1261.789853,461.82749,1158979784
23838780,1263.748735,460.482139,1158979784
23838780,1252.509389,443.97308,1158979785#3
23838780,1247.388732,447.513901,1158979785#3
23838780,1249.747075,451.022458,1158979785#3
23838780,1245.198021,454.016485,1158979785#3
23838780,1251.22882,462.139485,1158979784
23838780,1255.551403,459.339654,1158979784
23838780,1257.662798,462.731286,1158979784
23838780,1264.725569,473.01244,574144564
23838780,1279.058924,462.835694,1158979784
23838782,1249.271835,480.409908,574144564
23838782,1253.199201,477.540942,574144564
23838782,1254.450754,480.417507,574144564
23838782,1264.725569,473.01244,574144564
23838782,1257.662798,462.731286,1158979784
23838782,1253.326521,465.831864,574144564
23838782,1257.316941,471.318346,574144564
23838782,1252.004504,475.085966,574144564
23838782,1248.280385,469.671479,574144564
23838782,1243.985317,472.793408,574144564
23838782,1249.271835,480.409908,574144564
23838784,1233.321335,456.828017,1158979785#3
23838784,1247.388732,447.513901,1158979785#3
23838784,1241.009716,438.074437,1158979785#3
23838784,1227.024205,447.409011,1158979785#3
23838784,1233.321335,456.828017,1158979785#3
23838786,1205.470639,477.241623,1158979785#3
23838786,1226.880263,462.957488,1158979785#3
23838786,1231.167433,460.091654,1158979785#3
23838786,1230.284777,458.853803,1158979785#3
23838786,1233.321335,456.828017,1158979785#3
23838786,1227.024205,447.409011,1158979785#3
23838786,1212.746786,456.738972,1158979785#3
23838786,1198.397756,466.204096,1158979785#3
23838786,1205.470639,477.241623,1158979785#3
23838791,1193.554424,506.727046,1157384569#0
23838791,1191.999904,499.984802,1157384569#0
23838791,1191.093439,496.143622,1157384569#0
23838791,1179.462786,478.831087,1158979785#3
23838791,1178.727154,479.937912,1158979785#3
23838791,1177.987945,481.189476,1158979785#3
23838791,1176.788535,482.807333,1158979785#3
23838791,1173.224965,486.46948,1158979785#3
23838791,1172.226611,487.971602,1158979785#3
23838791,1171.693268,489.018303,1158979785#3
23838791,1171.206552,490.331033,1158979785#3
23838791,1170.939884,491.772412,1158979785#3
23838791,1170.757586,493.345451,1158979785#3
23838791,1170.785714,494.613377,1158979785#3
23838791,1171.025258,496.232696,1158979785#3
23838791,1171.498047,497.657671,1158979785#3
23838791,1172.147466,499.089856,1158979785#3
23838791,1173.097355,500.604396,1158979785#3
23838791,1174.183045,501.815477,1158979785#3
23838791,1175.159079,502.672908,1158979785#3
23838791,1176.378844,503.502677,1158979785#3
23838791,1177.882055,504.259392,1158979785#3
23838791,1180.000634,504.913436,1158979785#3
23838791,1181.477447,505.092102,1158979785#3
23838791,1183.170854,505.243708,1158979785#3
23838791,1185.50985,505.737079,-1157384569#0
23838791,1186.843089,506.174866,-1157384569#0
23838791,1188.453484,506.561996,-1157384569#0
23838791,1190.964175,506.840136,-1157384569#0
23838791,1192.021983,506.794418,1157384569#0
23838791,1193.554424,506.727046,1157384569#0
23838793,1233.034372,506.641609,1158979785#1
23838793,1232.083844,495.301383,1158979785#1
23838793,1222.907926,495.938816,1158979785#1
23838793,1224.711739,494.641398,1158979785#1
23838793,1223.263253,481.965772,1158979785#1
23838793,1222.89225,478.702478,1158979785#3
23838793,1217.958026,482.383856,1158979785#1
23838793,1220.486854,504.293707,1158979785#1
23838793,1221.074573,507.841513,1158979785#1
23838793,1231.18555,506.82726,1158979785#1
23838793,1233.034372,506.641609,1158979785#1
23838796,1209.960076,505.228182,1158979785#2
23838796,1215.216804,504.766653,1158979785#2
23838796,1220.486854,504.293707,1158979785#1
23838796,1217.958026,482.383856,1158979785#1
23838796,1211.733979,486.972925,1158979785#2
23838796,1205.44309,491.607995,1158979785#2
23838796,1209.960076,505.228182,1158979785#2
23874948,990.363168,643.912879,1085398472#0
23874948,996.184674,638.33097,1085398472#0
23874948,1000.017313,636.098172,225400609#2
23874948,995.010446,629.16563,1085398472#0
23874948,995.642798,628.606324,1085398472#0
23874948,996.011656,627.184917,225400609#2
23874948,995.255772,626.155715,1085398472#0
23874948,993.640591,625.857778,1085398472#0
23874948,992.847267,626.198108,1085398472#0
23874948,990.724295,623.207438,1085398472#0
23874948,991.909462,622.48006,1085398472#0
23874948,992.505612,623.345896,1085398472#0
23874948,997.053888,620.941406,225400609#2
23874948,996.988113,620.119422,225400609#2
23874948,998.735153,620.547963,225400609#2
23874948,1001.018734,624.046939,225400609#2
23874948,1005.441062,621.166767,225400609#2
23874948,1003.680813,620.449198,225400609#2
23874948,999.345042,613.479486,225400609#2
23874948,994.84254,616.417083,225400609#2
23874948,986.064247,622.109211,1085398472#0
23874948,978.242357,627.468525,1085398472#0
23874948,985.597324,637.442352,1085398472#0
23874948,990.363168,643.912879,1085398472#0
23874950,1033.439168,667.959628,1085398472#0
23874950,1041.957926,670.14059,1085398472#0
23874950,1050.148832,672.228699,1085398472#0
23874950,1053.514177,659.346043,1085398472#0
23874950,1055.851362,650.592323,225400609#3
23874950,1050.069428,649.096102,225400609#3
23874950,1049.44169,651.39121,225400609#3
23874950,1049.790133,651.494748,225400609#3
23874950,1048.065266,657.564238,225400609#3
23874950,1049.360017,658.71501,1085398472#0
23874950,1048.353453,659.538557,1085398472#0
23874950,1040.914669,657.700807,1085398472#0
23874950,1040.525617,656.685706,225400609#2
23874950,1042.498081,656.263554,225400609#2
23874950,1044.314077,649.713549,225400609#2
23874950,1044.546455,649.786281,225400609#2
23874950,1045.072074,647.782759,225400609#3
23874950,1039.303948,646.297371,225400609#2
23874950,1036.949402,655.185017,225400609#2
23874950,1033.439168,667.959628,1085398472#0
23874952,1066.812462,676.565614,1157382619#0
23874952,1070.080156,663.562736,1157382619#0
23874952,1053.514177,659.346043,1085398472#0
23874952,1050.148832,672.228699,1085398472#0
23874952,1064.655211,676.001501,-1157382619#0
23874952,1066.812462,676.565614,1157382619#0
23874955,1083.503195,680.901984,-1157382618#0
23874955,1086.892529,667.262141,-1157382618#0
23874955,1088.948685,658.993167,225400609#4
23874955,1083.20242,657.574009,225400609#4
23874955,1082.644844,659.667257,225400609#4
23874955,1083.062358,659.824901,225400609#4
23874955,1081.711286,665.307442,225400609#4
23874955,1082.695209,666.520763,-1157382618#0
23874955,1081.395095,667.573372,-1157382618#0
23874955,1074.909275,665.859072,1157382619#0
23874955,1074.53095,664.409752,1157382619#0
23874955,1076.040504,663.619553,225400609#4
23874955,1077.278222,658.228549,225400609#4
23874955,1077.74976,658.373866,225400609#4
23874955,1078.254052,656.326311,225400609#4
23874955,1072.296248,654.856224,225400609#4
23874955,1070.080156,663.562736,1157382619#0
23874955,1066.812462,676.565614,1157382619#0
23874955,1083.503195,680.901984,-1157382618#0
23874957,1100.214494,685.24908,1085398472#2
23874957,1103.630759,671.597525,225400609#4
23874957,1086.892529,667.262141,-1157382618#0
23874957,1083.503195,680.901984,-1157382618#0
23874957,1085.148449,681.332814,-1157382618#0
23874957,1100.214494,685.24908,1085398472#2
23874970,1146.413656,677.580474,225400609#5
23874970,1139.971293,675.987528,225400609#5
23874970,1135.658065,694.488352,1085398472#2
23874970,1138.708408,695.232974,1085398472#2
23874970,1155.097808,699.453866,1085398472#2
23874970,1158.09622,686.846495,1085398472#2
23874970,1150.164653,684.819219,1085398472#2
23874970,1149.959287,684.434309,1085398472#2
23874970,1149.645381,684.051808,1085398472#2
23874970,1149.210601,683.727627,1085398472#2
23874970,1148.799628,683.558704,1085398472#2
23874970,1148.377061,683.47906,1085398472#2
23874970,1147.916261,683.51154,1085398472#2
23874970,1147.491353,683.632246,1085398472#2
23874970,1147.208904,683.74979,1085398472#2
23874970,1146.86861,684.013276,1085398472#2
23874970,1145.34621,683.613082,1085398472#2
23874970,1144.593814,682.127548,1085398472#2
23874970,1145.470884,681.585086,1085398472#2
23874970,1146.413656,677.580474,225400609#5
23874975,1176.460511,705.133474,1085398472#2
23874975,1179.759478,702.400785,1085398473#1
23874975,1181.735725,694.500838,1085398473#1
23874975,1171.466133,691.713078,1085398473#1
23874975,1171.321951,692.250403,1085398473#1
23874975,1170.112842,691.898888,1085398472#2
23874975,1170.257764,691.39493,1085398473#1
23874975,1169.511052,690.165202,1085398473#1
23874975,1162.612476,688.504455,1085398472#2
23874975,1162.065945,687.426073,1085398472#2
23874975,1161.434937,687.74052,1085398472#2
23874975,1158.09622,686.846495,1085398472#2
23874975,1155.097808,699.453866,1085398472#2
23874975,1176.460511,705.133474,1085398472#2
23874978,1150.134369,666.937788,225400609#5
23874978,1143.860848,665.307707,225400609#5
23874978,1142.002798,672.414986,225400609#5
23874978,1152.631741,675.183585,225400609#5
23874978,1152.519258,675.620059,225400609#5
23874978,1161.482588,677.958276,1085398472#2
23874978,1163.202771,671.365935,1085398473#1
23874978,1167.175841,672.401676,1085398473#1
23874978,1167.499972,671.10368,1085398473#1
23874978,1168.996185,665.428777,1085398473#1
23874978,1163.282392,663.94204,225400609#5
23874978,1163.60751,662.688532,225400609#5
23874978,1156.542135,660.853451,225400609#5
23874978,1155.165695,666.113978,225400609#5
23874978,1154.660488,665.980529,225400609#5
23874978,1153.909862,668.856986,225400609#5
23874978,1150.960767,668.087852,225400609#5
23874978,1150.134369,666.937788,225400609#5
23874982,1170.782453,671.909938,1085398473#1
23874982,1167.499972,671.10368,1085398473#1
23874982,1167.175841,672.401676,1085398473#1
23874982,1165.555928,678.925025,1085398473#1
23874982,1182.765572,683.406002,1085398473#1
23874982,1186.39125,668.781764,1085398473#1
23874982,1179.034439,666.964244,1085398473#1
23874982,1178.008738,667.843826,1085398473#1
23874982,1176.039851,669.345223,1085398473#1
23874982,1174.900574,673.977336,1085398473#1
23874982,1171.966288,673.2635,1085398473#1
23874982,1170.782453,671.909938,1085398473#1
23874991,1193.345123,584.502659,-558292461
23874991,1196.709556,585.329374,-558292461
23874991,1196.159816,587.778517,558292463#1
23874991,1195.585901,590.361728,558292463#1
23874991,1204.081522,592.109509,558292463#1
23874991,1204.650384,589.604305,-558292461
23874991,1204.965528,588.206362,-558292461
23874991,1205.268584,586.875454,-558292461
23874991,1207.985493,574.419025,1085398473#5
23874991,1211.17409,559.971422,1085398473#5
23874991,1205.543694,558.883377,1085398473#5
23874991,1198.807516,559.043902,1085398473#5
23874991,1193.345123,584.502659,-558292461
23875007,1115.302739,545.228971,-1157384567#0
23875007,1121.446989,543.779536,-1157384567#0
23875007,1121.579715,544.255079,-1157384567#0
23875007,1121.749441,544.562885,-1157384567#0
23875007,1121.972698,544.836121,-1157384567#0
23875007,1122.200518,545.009106,-1157384567#0
23875007,1122.461763,545.159095,-1157384567#0
23875007,1122.769509,545.263541,-1157384567#0
23875007,1123.048884,545.312979,-1157384567#0
23875007,1123.394865,545.3053,-1157384567#0
23875007,1123.725796,545.231189,-1157384567#0
23875007,1124.075105,545.06765,-1157384567#0
23875007,1124.328945,544.883974,-1157384567#0
23875007,1124.534803,544.679108,-1157384567#0
23875007,1124.67307,544.486869,-1157384567#0
23875007,1124.770632,544.295534,-1157384567#0
23875007,1124.847843,544.104651,-1157384567#0
23875007,1124.904208,543.891975,-1157384567#0
23875007,1124.926407,543.66893,-1157384567#0
23875007,1124.919989,543.379754,-1157384567#0
23875007,1126.993524,542.922012,-1157384567#0
23875007,1126.908287,542.445415,-1157384567#0
23875007,1130.048007,541.708077,1157384568#0
23875007,1130.182213,542.250352,1157384568#0
23875007,1131.991669,541.820728,1157384568#0
23875007,1131.864247,541.278302,1157384568#0
23875007,1135.206747,540.503084,1157384568#0
23875007,1132.766733,529.340582,1157384568#0
23875007,1117.087709,532.993468,-1157384567#0
23875007,1115.06943,533.494499,-1157384567#0
23875007,1113.225312,533.891515,1157384567#0
23875007,1111.071354,534.395559,1157384567#0
23875007,1115.302739,545.228971,-1157384567#0
23875011,1116.35083,570.432048,-1157384567#0
23875011,1121.576132,568.557904,-1157384567#0
23875011,1130.226242,569.923791,-1157384567#0
23875011,1132.211583,570.080028,-1157384567#0
23875011,1133.241671,563.89246,1157384568#0
23875011,1123.343678,562.264945,-1157384567#0
23875011,1121.496214,560.981761,-1157384567#0
23875011,1115.302739,545.228971,-1157384567#0
23875011,1111.071354,534.395559,1157384567#0
23875011,1105.428366,535.800496,533594855#1
23875011,1100.415065,537.747843,533594855#1
23875011,1088.881219,542.232398,533594855#1
23875011,1093.652659,553.543419,533594855#1
23875011,1106.302986,582.539392,1089402876#0
23875011,1114.249575,579.425304,1089402876#0
23875011,1111.623612,573.341139,1089402876#0
23875011,1111.057962,573.542864,1089402876#0
23875011,1103.934801,556.575557,533594855#1
23875011,1102.555949,557.140292,533594855#1
23875011,1101.118111,556.270872,533594855#1
23875011,1100.657275,555.079318,533594855#1
23875011,1101.399897,553.371432,533594855#1
23875011,1103.58184,552.5997,533594855#1
23875011,1103.72061,553.041724,533594855#1
23875011,1108.427761,551.368239,533594855#1
23875011,1108.396546,550.879316,533594855#1
23875011,1110.349812,550.201684,533594855#1
23875011,1111.914816,550.99039,-1157384567#0
23875011,1112.487649,552.335246,-1157384567#0
23875011,1111.822233,553.852247,-1157384567#0
23875011,1110.814026,554.297476,-1157384567#0
23875011,1113.113631,560.355502,-1157384567#0
23875011,1111.714921,560.94293,-1157384567#0
23875011,1112.975052,563.897165,-1157384567#0
23875011,1114.272989,563.356484,-1157384567#0
23875011,1114.660551,564.304858,-1157384567#0
23875011,1114.334322,565.202309,-1157384567#0
23875011,1116.35083,570.432048,-1157384567#0
23875026,1072.389308,565.821943,533594855#1
23875026,1066.815518,551.390765,533594855#1
23875026,1065.133861,552.073511,533594855#1
23875026,1047.524232,559.252447,533594855#1
23875026,1052.844971,577.873216,474154189
23875026,1057.537543,576.767514,533594855#1
23875026,1056.742012,573.647188,533594855#1
23875026,1057.092684,573.850825,533594855#1
23875026,1057.543879,573.996592,533594855#1
23875026,1058.06069,574.040753,533594855#1
23875026,1058.581074,573.940175,533594855#1
23875026,1058.964545,573.787,533594855#1
23875026,1059.298799,573.557024,533594855#1
23875026,1059.682879,573.125644,533594855#1
23875026,1059.852839,572.832551,533594855#1
23875026,1059.999482,572.406444,533594855#1
23875026,1060.051399,571.993569,533594855#1
23875026,1060.015371,571.593774,533594855#1
23875026,1059.911752,571.206608,533594855#1
23875026,1059.720189,570.832522,533594855#1
23875026,1064.052465,569.089425,533594855#1
23875026,1072.389308,565.821943,533594855#1
23875030,1023.490851,585.847218,225400609#1
23875030,1034.234262,580.923828,474154189
23875030,1047.448969,574.810555,474154189
23875030,1049.08489,579.403319,474154189
23875030,1052.992999,578.426311,474154189
23875030,1052.844971,577.873216,474154189
23875030,1047.524232,559.252447,533594855#1
23875030,1028.46678,568.166138,-474154190#2
23875030,1017.460638,573.484844,803483082#0
23875030,1023.490851,585.847218,225400609#1
23875032,1015.592801,589.004888,225400609#1
23875032,1016.074411,587.770148,225400609#1
23875032,1016.700257,587.834137,225400609#1
23875032,1019.290912,586.519159,225400609#1
23875032,1019.577586,587.202704,225400609#1
23875032,1020.342569,587.41939,225400609#1
23875032,1023.490851,585.847218,225400609#1
23875032,1017.460638,573.484844,803483082#0
23875032,1004.21649,579.799151,803483082#0
23875032,1012.915825,594.0718,225400609#1
23875032,1017.971536,590.676825,225400609#1
23875032,1017.14213,589.393317,225400609#1
23875032,1015.592801,589.004888,225400609#1
23875037,1003.680813,620.449198,225400609#2
23875037,1005.441062,621.166767,225400609#2
23875037,1009.413491,622.781034,225400609#2
23875037,1011.486997,616.214167,225400609#2
23875037,1007.900277,615.158838,225400609#2
23875037,1006.878811,613.479004,225400609#2
23875037,1007.317289,613.357986,225400609#2
23875037,1007.083044,612.895829,225400609#2
23875037,1007.363764,612.700422,225400609#2
23875037,999.05845,599.665323,803483082#0
23875037,998.560398,599.854432,803483082#0
23875037,998.253864,599.193585,803483082#0
23875037,997.426616,599.534669,803483082#0
23875037,996.384903,597.554841,803483082#0
23875037,998.379692,596.609176,803483082#0
23875037,998.628002,597.093275,803483082#0
23875037,1002.435406,595.250508,803483082#0
23875037,1002.199923,594.732741,803483082#0
23875037,1005.261487,593.22925,803483082#0
23875037,1006.365241,595.252212,225400609#1
23875037,1006.165184,595.412444,225400609#1
23875037,1006.144251,596.30312,225400609#1
23875037,1010.184478,602.800916,225400609#1
23875037,1008.937873,606.567501,225400609#1
23875037,1009.315815,607.082103,225400609#1
23875037,1013.958732,608.325392,225400609#1
23875037,1016.564783,600.066423,225400609#1
23875037,1015.937545,599.023232,225400609#1
23875037,1012.915825,594.0718,225400609#1
23875037,1004.21649,579.799151,803483082#0
23875037,984.711867,589.657676,803483082#0
23875037,999.345042,613.479486,225400609#2
23875037,1003.680813,620.449198,225400609#2
23875039,970.872581,596.675215,803483082#0
23875039,959.238493,601.829971,1085398472#0
23875039,978.242357,627.468525,1085398472#0
23875039,986.064247,622.109211,1085398472#0
23875039,982.709333,616.519798,1085398472#0
23875039,980.561907,613.040059,1085398472#0
23875039,977.396518,614.757299,1085398472#0
23875039,974.731125,610.265331,1085398472#0
23875039,977.84101,608.493685,1085398472#0
23875039,977.35315,607.614316,1085398472#0
23875039,970.872581,596.675215,803483082#0
24054787,1002.718642,706.353721,-1220548060#1
24054787,996.443274,704.946423,-1220548060#1
24054787,998.922663,693.129409,-137085421
24054787,1000.353263,692.452216,-137085421
24054787,1000.038578,691.424338,-137085421
24054787,993.371821,689.814315,1157382624
24054787,992.751451,690.607036,-1220548060#1
24054787,993.489558,691.447462,-1220548060#1
24054787,990.857753,703.735227,-1220548060#1
24054787,985.047625,702.495647,-1220548060#1
24054787,991.062547,676.301034,1157382624
24054787,999.810971,678.432309,1157382624
24054787,1008.792889,680.992389,1157382624
24054787,1004.551021,698.100805,-1220548060#1
24054787,1002.718642,706.353721,-1220548060#1
24054909,985.047625,702.495647,-1220548060#1
24054909,978.937032,701.173729,-1220548060#1
24054909,982.062017,685.425426,1157382624
24054909,971.813815,671.087108,1157382624
24054909,970.318173,670.975692,1157382624
24054909,970.225432,673.82643,1157382624
24054909,963.303964,680.300779,172283311#2
24054909,962.209308,680.213834,172283311#2
24054909,955.105441,686.725633,-1220548060#1
24054909,955.151614,687.581435,-1220548060#1
24054909,953.427509,689.099739,-1220548060#1
24054909,952.398359,689.211638,-1220548060#1
24054909,946.882943,694.20816,-1220548060#1
24054909,940.288211,692.785777,-1220548060#1
24054909,943.126014,690.074306,-1220548060#1
24054909,967.945907,667.456445,1157382624
24054909,977.594585,657.872517,1157382624
24054909,984.205853,667.061679,1157382624
24054909,991.062547,676.301034,1157382624
24054909,985.047625,702.495647,-1220548060#1
24054910,946.359056,636.144618,-1157382622#0
24054910,945.53973,636.841619,172283311#2
24054910,945.863901,637.379667,172283311#2
24054910,945.848914,638.537275,172283311#2
24054910,941.936904,641.472924,172283311#2
24054910,938.681053,636.982974,172283311#2
24054910,941.132383,635.20369,172283311#2
24054910,954.214574,625.88834,1157382623#1
24054910,960.213731,634.100719,1157382623#1
24054910,962.194861,636.816338,1157382623#1
24054910,965.97505,641.995689,1157382621#0
24054910,950.848337,653.070117,172283311#2
24054910,947.344962,648.741451,172283311#2
24054910,951.131044,645.942138,172283311#2
24054910,952.262099,646.139548,1157382621#0
24054910,952.663857,646.809403,1157382621#0
24054910,953.531163,646.133592,1157382621#0
24054910,946.359056,636.144618,-1157382622#0
24054911,941.132383,635.20369,172283311#2
24054911,939.389631,631.915269,172283311#2
24054911,936.405592,633.851057,172283311#2
24054911,924.684959,617.709506,1095407477#1
24054911,939.134313,610.967587,1095407477#1
24054911,938.742409,610.130598,1095407477#1
24054911,941.7466,608.795257,1095407477#0
24054911,943.258891,610.875889,1157382623#2
24054911,944.022111,610.402688,1157382623#2
24054911,944.896999,613.120638,1157382623#2
24054911,945.890964,614.478369,1157382623#2
24054911,950.889155,621.322035,-1157382622#0
24054911,954.214574,625.88834,1157382623#1
24054911,941.132383,635.20369,172283311#2
24054912,905.392491,626.717939,1095407477#2
24054912,915.428345,622.03257,172283311#2
24054912,924.684959,617.709506,1095407477#1
24054912,936.405592,633.851057,172283311#2
24054912,938.681053,636.982974,172283311#2
24054912,941.936904,641.472924,172283311#2
24054912,943.02471,642.472483,172283311#2
24054912,937.965179,646.301603,172283311#2
24054912,927.594554,632.266539,172283311#2
24054912,926.006612,631.667572,172283311#2
24054912,922.232194,633.465156,172283311#2
24054912,920.607081,634.246845,-492973498
24054912,919.527323,636.051279,-492973498
24054912,935.080758,656.380616,-492973498
24054912,930.433081,660.111566,-492973498
24054912,929.742445,659.270094,-492973498
24054912,913.339076,637.346165,-492973498
24054912,905.392491,626.717939,1095407477#2
24054913,897.677027,646.318411,1095407477#2
24054913,892.568796,640.0225,1095407477#2
24054913,888.289844,634.698509,1095407477#2
24054913,903.827444,627.453787,1095407477#2
24054913,905.392491,626.717939,1095407477#2
24054913,913.339076,637.346165,-492973498
24054913,909.592543,639.176522,-492973498
24054913,908.785623,638.905148,-492973498
24054913,908.523739,638.421356,-492973498
24054913,903.789884,640.718781,1095407477#2
24054913,903.780775,643.05579,1095407477#2
24054913,897.677027,646.318411,1095407477#2
24054916,838.641868,674.660856,386993641
24054916,831.07013,660.752874,1095407477#2
24054916,843.701022,655.264048,1095407477#2
24054916,845.912593,654.302369,1095407477#2
24054916,853.170526,666.614972,172283961
24054916,844.515389,671.425537,386993641
24054916,838.641868,674.660856,386993641
24054918,848.982076,693.726115,386993641
24054918,838.641868,674.660856,386993641
24054918,844.515389,671.425537,386993641
24054918,848.943576,679.795148,172283961
24054918,851.76959,678.385819,172283961
24054918,857.742542,689.380574,172283961
24054918,863.152352,697.639334,172283961
24054918,866.333177,697.535183,172283961
24054918,866.294991,698.25933,172283961
24054918,865.82013,698.269895,172283961
24054918,865.083553,700.24475,172283961
24054918,870.786214,709.465108,172283961
24054918,871.541144,708.925313,172283961
24054918,873.981094,709.382904,172283961
24054918,875.970513,712.165071,172283961
24054918,875.621884,714.798953,172283961
24054918,873.89138,716.028109,172283961
24054918,875.70873,718.702827,172283961
24054918,869.123683,723.511811,386993641
24054918,861.854015,712.801831,386993641
24054918,858.597491,707.978118,386993641
24054918,848.982076,693.726115,386993641
24054921,907.671229,667.839566,-492973498
24054921,912.417954,664.596007,-492973498
24054921,926.097056,654.354835,-492973498
24054921,929.742445,659.270094,-492973498
24054921,918.465686,667.666282,-492973498
24054921,918.328279,669.727952,-492973498
24054921,933.689176,687.201758,-1220548060#1
24054921,935.720234,687.279004,-1220548060#1
24054921,938.36848,684.894446,-1220548060#1
24054921,943.126014,690.074306,-1220548060#1
24054921,940.288211,692.785777,-1220548060#1
24054921,936.777372,696.05747,-1220548060#1
24054921,934.318936,698.126235,-1220548060#1
24054921,908.528141,668.833125,-492973498
24054921,907.671229,667.839566,-492973498
24054923,797.332451,706.537457,1095407477#5
24054923,794.342347,698.135875,1095407477#5
24054923,787.935124,680.140435,1095407477#5
24054923,803.32384,673.232528,1095407477#3
24054923,808.581841,685.033206,1095407477#3
24054923,803.632432,686.790275,1095407477#5
24054923,807.486634,698.032435,1095407477#5
24054923,802.968178,699.635252,1095407477#5
24054923,804.428513,703.953658,1095407477#5
24054923,797.332451,706.537457,1095407477#5
24054924,802.009119,719.664133,-1158581416#0
24054924,801.292471,717.654853,1158581415#0
24054924,797.332451,706.537457,1095407477#5
24054924,804.428513,703.953658,1095407477#5
24054924,802.968178,699.635252,1095407477#5
24054924,807.486634,698.032435,1095407477#5
24054924,807.62419,698.418841,1095407477#5
24054924,807.92723,698.311947,1095407477#5
24054924,809.837811,703.34363,1095407477#5
24054924,812.772984,702.265678,-1158581415#0
24054924,814.570119,706.164867,-1158581415#0
24054924,814.71015,706.662495,-1158581415#0
24054924,814.776303,707.19515,-1158581415#0
24054924,814.761793,707.762984,-1158581415#0
24054924,814.6792,708.321205,-1158581415#0
24054924,814.52149,708.858843,-1158581415#0
24054924,814.294953,709.353502,-1158581415#0
24054924,814.012908,709.793759,-1158581415#0
24054924,813.681892,710.16834,-1158581415#0
24054924,813.31473,710.443576,-1158581415#0
24054924,812.925484,710.64141,-1158581415#0
24054924,809.155177,711.704569,-1158581415#0
24054924,810.742462,716.543151,1158581415#0
24054924,802.009119,719.664133,-1158581416#0
24054925,802.588459,721.29813,-1158581416#0
24054925,802.009119,719.664133,-1158581416#0
24054925,810.742462,716.543151,1158581415#0
24054925,812.715721,721.951781,-1158581416#0
24054925,820.438196,719.153764,-1158581416#0
243911399,1033.439168,667.959628,1085398472#0
243911399,1036.949402,655.185017,225400609#2
243911399,1027.666138,652.809621,225400609#2
243911399,1027.033473,651.521742,225400609#2
243911399,1028.173622,650.906649,225400609#2
243911399,1029.417489,646.405706,225400609#2
243911399,1031.872997,646.952052,225400609#2
243911399,1032.443987,644.546925,225400609#2
243911399,1024.54473,642.452365,225400609#2
243911399,1019.044244,664.317973,1085398472#0
243911399,1030.96159,667.335879,1085398472#0
243911399,1033.439168,667.959628,1085398472#0
243911401,1072.389308,565.821943,533594855#1
243911401,1064.052465,569.089425,533594855#1
243911401,1066.19188,569.765212,533594855#1
243911401,1067.574179,573.940763,533594855#1
243911401,1063.959746,575.000258,533594855#1
243911401,1063.90536,575.301912,533594855#1
243911401,1068.30485,592.17386,1089402876#0
243911401,1079.932952,589.18939,1089402876#0
243911401,1083.479754,570.71666,533594855#1
243911401,1075.161883,573.00447,533594855#1
243911401,1072.389308,565.821943,533594855#1
243911404#1,1177.602401,601.187221,558292463#1
243911404#1,1169.081251,599.206372,558292463#1
243911404#1,1168.009549,603.213839,-1015063873
243911404#1,1165.940717,602.658846,-1015063873
243911404#1,1165.151343,605.625181,-1015063873
243911404#1,1167.213143,606.169202,-1015063873
243911404#1,1164.488078,616.110995,-1015063873
243911404#1,1172.924469,618.861522,-1015063873
243911404#1,1176.027709,606.997393,-1015063873
243911404#1,1176.781947,606.424279,-474154200#0
243911404#1,1179.205263,607.049306,-474154200#0
243911404#1,1178.980042,607.91113,-474154200#0
243911404#1,1179.406687,608.480302,-474154200#0
243911404#1,1183.481313,609.502677,-474154200#0
243911404#1,1183.756242,608.7399,-474154200#0
243911404#1,1185.264106,609.095919,-474154200#0
243911404#1,1186.071259,608.766441,-474154200#0
